area,bedrooms,bathrooms,location,price
3163,3,3,Jaipur,10004099
952,5,4,Ahmedabad,4260510
4883,4,3,Mumbai,35581759
829,1,2,Chennai,3182275
920,4,4,Kolkata,4636410
3133,1,1,Bangalore,16152252
1995,1,1,Hyderabad,8170027
4338,1,1,Chennai,15572146
4773,1,2,Bangalore,24142437
2223,2,1,Jaipur,6862849
4519,1,1,Ahmedabad,13871702
792,2,1,Mumbai,5882328
1408,2,3,Pune,6079499
4257,2,1,Jaipur,12285743
2433,5,5,Kolkata,9307421
1416,4,4,Chennai,6569408
2963,4,5,Delhi,17655617
4707,3,2,Bangalore,24203047
3026,2,2,Mumbai,22097372
3457,1,1,Bangalore,17610620
1494,3,2,Chennai,6420138
3574,4,5,Jaipur,11799451
3435,4,4,Delhi,20326424
2847,1,1,Chennai,10227680
1171,4,3,Mumbai,9724932
4186,4,5,Delhi,24412512
1745,5,5,Delhi,11434908
3899,2,1,Delhi,22132723
3945,4,4,Pune,16609659
2995,1,1,Mumbai,21252940
1994,5,5,Ahmedabad,7664194
4559,1,1,Kolkata,14678253
2760,3,3,Jaipur,8533075
4860,1,2,Bangalore,24876484
2104,2,2,Pune,8476467
4071,4,5,Delhi,23687592
2620,3,2,Jaipur,7968142
4883,3,3,Hyderabad,20510783
4462,4,3,Kolkata,15453797
4578,3,3,Kolkata,15446025
903,1,1,Bangalore,4806238
671,5,4,Delhi,5366513
3247,2,1,Pune,13076235
2496,2,3,Bangalore,13113999
4497,3,2,Hyderabad,18721195
1646,3,4,Kolkata,6234526
4368,2,1,Hyderabad,17843917
2730,5,5,Mumbai,21078339
2264,1,1,Kolkata,7784942
1390,5,5,Bangalore,8404980
3014,5,5,Jaipur,9929944
2716,1,2,Ahmedabad,8399058
1194,2,1,Bangalore,6452230
2435,3,2,Delhi,14458040
3154,1,1,Jaipur,9454342
1861,2,2,Ahmedabad,6507519
4980,2,2,Jaipur,14882311
3032,3,4,Hyderabad,13346051
3609,2,2,Kolkata,12261718
1825,4,3,Mumbai,14020690
4905,3,3,Delhi,28199725
4357,3,2,Pune,17266786
3024,1,2,Jaipur,8924653
1840,5,5,Kolkata,7734296
3840,5,5,Bangalore,21183704
4245,3,3,Hyderabad,17967054
1538,4,4,Kolkata,6541780
940,5,4,Kolkata,4865976
2431,2,1,Kolkata,8047937
1505,3,3,Ahmedabad,5642195
3943,4,5,Delhi,22979098
2627,1,1,Delhi,14874043
4723,1,1,Bangalore,23772206
892,1,2,Delhi,5144702
1872,5,5,Pune,9113771
4089,2,3,Chennai,15348574
1569,4,5,Delhi,10075857
2574,5,5,Kolkata,9869429
4315,5,4,Mumbai,31761695
2268,3,2,Jaipur,6993602
4142,4,5,Delhi,24519545
2902,5,4,Jaipur,9683330
3879,1,1,Jaipur,11349969
1807,3,3,Kolkata,7063141
1002,1,1,Hyderabad,4077184
1638,5,5,Ahmedabad,6781756
2954,3,2,Ahmedabad,9777856
4899,1,1,Mumbai,34554534
1592,4,5,Pune,7752880
4033,1,1,Ahmedabad,12347684
4762,5,5,Ahmedabad,15811001
3843,5,5,Delhi,22677605
1405,2,2,Kolkata,5368837
4798,3,2,Bangalore,24979975
1350,5,5,Chennai,6282598
1223,4,5,Jaipur,4725650
3475,3,2,Hyderabad,14576812
3703,2,1,Kolkata,12171971
4435,3,3,Hyderabad,18769148
1518,5,5,Kolkata,6520797
4210,1,1,Ahmedabad,12935130
2092,3,4,Hyderabad,9862529
1420,2,2,Jaipur,4819647
3318,5,5,Mumbai,25238317
4495,5,4,Delhi,26272118
1185,4,5,Pune,5827124
2520,4,3,Ahmedabad,8877996
3373,5,4,Hyderabad,15342777
1500,2,1,Ahmedabad,4919152
760,1,1,Chennai,2947476
1548,2,2,Pune,6359742
4141,4,3,Mumbai,30347720
2324,4,4,Hyderabad,10671230
1530,3,3,Delhi,9473404
3907,5,4,Chennai,15255453
1194,5,5,Chennai,6220662
4466,2,1,Kolkata,14709562
4834,3,4,Mumbai,35038220
732,1,1,Mumbai,5336845
2985,5,5,Jaipur,10092313
2116,2,3,Chennai,8272017
2837,5,5,Kolkata,10850863
1985,5,5,Jaipur,7512129
4354,1,1,Hyderabad,18061353
3500,1,1,Mumbai,24842821
873,2,3,Bangalore,5389624
2315,2,2,Hyderabad,10105976
3682,2,3,Mumbai,26882221
4123,2,1,Ahmedabad,12734671
3442,4,5,Chennai,13329623
3004,4,3,Mumbai,22528880
3321,2,1,Mumbai,23798280
1037,3,3,Chennai,4883597
1634,5,5,Bangalore,10168638
2073,1,2,Ahmedabad,6936046
4982,3,2,Kolkata,16955617
1539,5,5,Pune,7596879
4751,4,3,Bangalore,24739021
944,4,5,Mumbai,7985201
746,5,4,Chennai,3949609
2935,1,1,Jaipur,8400164
4325,1,1,Kolkata,14197794
856,5,5,Pune,5154262
3851,3,4,Mumbai,28265647
4534,3,3,Mumbai,32965886
4816,2,2,Pune,19241821
4313,4,5,Hyderabad,18850965
2837,2,3,Kolkata,10059218
618,2,2,Jaipur,2272210
4317,1,1,Mumbai,30400525
2344,5,4,Pune,10656784
4578,5,4,Bangalore,24303417
1095,1,1,Jaipur,3634038
1188,2,3,Bangalore,6900603
624,1,1,Chennai,2359252
1280,1,2,Delhi,7798608
3836,4,5,Hyderabad,17107889
1893,2,2,Pune,8044247
4588,2,3,Delhi,25820957
2603,3,3,Mumbai,19510066
897,2,1,Mumbai,6622338
4728,4,5,Mumbai,34869676
3303,3,2,Kolkata,11479043
2151,4,5,Jaipur,7319852
4186,2,3,Jaipur,12349331
4970,5,5,Chennai,19094913
3956,1,2,Kolkata,13393312
3149,1,2,Pune,12409422
3528,1,1,Delhi,19606098
4972,5,4,Mumbai,36154192
782,2,2,Jaipur,3026200
1122,3,4,Pune,5727751
1210,4,5,Chennai,6012632
4734,1,2,Kolkata,15837185
1161,1,1,Delhi,6909873
3443,2,3,Hyderabad,14362609
2667,1,1,Pune,10449776
2302,2,3,Ahmedabad,8020855
2518,3,2,Hyderabad,10687579
2335,5,5,Hyderabad,11038769
811,4,4,Pune,4395132
3527,2,1,Chennai,12882889
3584,2,2,Hyderabad,15162788
1872,1,1,Jaipur,5324511
972,4,3,Bangalore,6333627
1060,4,5,Ahmedabad,4730620
1661,1,1,Jaipur,5062267
2093,1,1,Hyderabad,8845263
2771,1,1,Bangalore,14213211
4533,3,3,Delhi,26197585
4220,4,5,Bangalore,22832990
1921,2,1,Delhi,10975569
3822,4,5,Hyderabad,17085893
4686,3,4,Delhi,26746991
3981,2,3,Kolkata,13785338
4297,4,5,Delhi,24936986
1727,5,5,Chennai,7973466
3826,4,4,Bangalore,20287395
4357,5,4,Bangalore,23551452
3461,2,1,Jaipur,9963233
1970,2,2,Jaipur,6277556
1453,2,2,Kolkata,5051629
2935,4,3,Delhi,17380677
4872,4,3,Ahmedabad,16112751
3645,1,2,Jaipur,10417840
902,2,1,Jaipur,3080770
3711,2,3,Delhi,21274330
3775,3,3,Delhi,21856843
3150,2,3,Delhi,17930382
1376,3,4,Kolkata,5895601
3305,1,1,Chennai,12152955
2565,4,4,Ahmedabad,9338559
4415,5,5,Chennai,17360569
3672,2,2,Kolkata,12592559
4049,1,1,Pune,15835102
4389,4,4,Pune,18219655
1327,1,1,Jaipur,3856861
3153,1,1,Chennai,11390408
2344,2,3,Ahmedabad,7968218
3240,2,1,Bangalore,16824495
4039,3,4,Ahmedabad,13453316
1809,5,4,Delhi,11494730
2361,3,2,Delhi,14096500
2607,2,3,Mumbai,19149511
2781,3,3,Ahmedabad,9490093
3511,3,4,Jaipur,10920219
3904,4,3,Mumbai,28855076
2661,1,1,Hyderabad,11057207
4031,3,3,Kolkata,14224157
4441,2,3,Ahmedabad,13946466
3386,1,2,Hyderabad,14336117
3337,4,3,Ahmedabad,11464642
2789,3,3,Kolkata,10189117
2867,4,5,Jaipur,9536007
2532,2,1,Bangalore,13216000
912,3,2,Pune,4351355
776,1,1,Delhi,4665739
2371,4,3,Kolkata,9039634
3610,2,1,Jaipur,10633126
3804,5,4,Pune,16058576
2450,5,4,Ahmedabad,9037490
2144,3,3,Bangalore,11771812
1676,5,4,Mumbai,13469883
3385,4,4,Hyderabad,14660674
3497,3,4,Bangalore,18410415
4443,2,1,Delhi,24768616
4420,3,4,Ahmedabad,14309361
1836,1,1,Kolkata,6429519
4393,2,3,Hyderabad,18635367
3467,4,4,Pune,14756085
4859,2,1,Delhi,27351845
4282,4,3,Mumbai,31252404
3742,4,4,Jaipur,11640859
2873,4,5,Pune,12533010
4377,4,5,Kolkata,15689516
4096,5,5,Kolkata,14889794
4519,2,2,Jaipur,13126308
1781,2,3,Ahmedabad,6012935
2621,1,1,Jaipur,7956070
2567,3,2,Kolkata,8822264
2875,2,3,Chennai,10631247
2215,4,3,Delhi,13391899
2617,1,1,Bangalore,13203802
2413,2,3,Kolkata,8559165
882,4,3,Jaipur,3846321
4672,1,1,Kolkata,15128432
2679,5,4,Jaipur,9055045
2078,3,4,Hyderabad,9714061
1859,5,5,Chennai,8096002
1855,4,5,Pune,8309154
3489,2,2,Delhi,20006218
4859,5,4,Hyderabad,21325979
2913,2,1,Delhi,16712288
730,1,1,Jaipur,2097240
1699,3,2,Pune,7135459
1847,5,4,Jaipur,6734207
3018,5,5,Bangalore,16995450
949,2,1,Delhi,6056209
4332,2,3,Kolkata,14413386
619,4,5,Mumbai,5906871
2486,3,4,Delhi,14755339
1002,5,4,Chennai,5333712
2626,1,2,Bangalore,13862785
4319,4,5,Bangalore,23042471
1389,1,2,Pune,6064760
4293,1,1,Delhi,24103461
2251,1,1,Pune,8891269
3141,5,5,Pune,13892607
961,1,1,Ahmedabad,3237900
3478,2,1,Jaipur,10012620
3487,4,5,Kolkata,12676802
2857,3,3,Chennai,11291959
3095,1,1,Bangalore,16011070
4545,5,5,Mumbai,33336014
2764,5,5,Mumbai,20836113
2198,1,2,Kolkata,7492088
1026,3,2,Ahmedabad,3863045
2845,5,4,Ahmedabad,10433716
755,1,2,Delhi,4601277
3828,1,1,Mumbai,26967844
1001,2,3,Chennai,4596423
1218,5,4,Kolkata,5395900
3973,1,1,Chennai,14014668
3141,3,3,Jaipur,9961705
1424,2,3,Hyderabad,6473564
4688,2,1,Kolkata,15659612
4411,3,3,Hyderabad,18464582
2657,2,2,Kolkata,9383377
2162,3,4,Mumbai,16608169
612,5,4,Chennai,3563636
3310,2,2,Kolkata,11055801
1919,4,3,Bangalore,10874715
4014,5,4,Ahmedabad,13765292
3199,2,1,Kolkata,10548603
2953,5,5,Bangalore,16795942
3016,5,5,Pune,13370043
2164,3,2,Chennai,8628925
3277,4,4,Pune,13867520
1773,1,1,Chennai,6654531
2945,1,2,Chennai,10741928
2587,3,4,Bangalore,14275541
2111,3,2,Hyderabad,9082718
1317,3,3,Mumbai,10094826
2949,4,3,Mumbai,21904601
959,4,4,Kolkata,4231088
4393,1,1,Jaipur,12716512
1314,5,5,Bangalore,8166603
1477,5,4,Mumbai,11999224
3150,4,4,Bangalore,17259671
3347,4,5,Chennai,13138429
2983,5,5,Kolkata,11198401
2113,2,1,Ahmedabad,6691333
998,5,4,Mumbai,8582042
1855,1,1,Chennai,6821696
902,3,4,Delhi,6452317
2207,3,3,Chennai,8842123
1494,3,4,Hyderabad,7047844
4456,1,1,Chennai,15749742
2537,1,1,Pune,9719002
892,1,1,Delhi,5347241
1192,5,5,Jaipur,5251603
2543,4,4,Hyderabad,11435239
4462,4,3,Ahmedabad,14539418
4397,2,1,Hyderabad,18349453
789,2,1,Ahmedabad,2877876
2376,1,1,Ahmedabad,7249857
3403,3,4,Mumbai,25186055
1046,4,3,Ahmedabad,4401209
1379,2,1,Ahmedabad,4732285
4794,4,5,Chennai,18528254
4567,5,5,Pune,19121363
947,4,3,Mumbai,7741065
3873,4,3,Jaipur,12013734
1038,3,3,Kolkata,4175458
1668,5,5,Chennai,7403050
4399,2,1,Pune,17216938
4030,3,3,Delhi,23212964
3002,5,5,Jaipur,10277336
4177,5,5,Bangalore,22404813
1363,3,2,Mumbai,10666642
2188,3,4,Bangalore,12148640
2109,1,1,Jaipur,6466823
3822,4,5,Jaipur,12146047
2774,3,4,Mumbai,20865632
3555,1,1,Bangalore,17955053
2890,1,2,Kolkata,9531352
3500,4,3,Ahmedabad,11825765
3778,2,3,Hyderabad,15768097
4466,2,1,Pune,17701227
4381,4,3,Chennai,16850524
4365,1,1,Pune,17131311
4231,2,3,Bangalore,22228444
4290,2,2,Hyderabad,17767053
1295,5,5,Delhi,8753172
3136,5,4,Ahmedabad,11016136
1262,2,2,Pune,5599676
1371,3,2,Delhi,8706282
3127,4,3,Pune,12836912
1895,1,2,Ahmedabad,5953610
2971,2,2,Delhi,17123102
4416,2,1,Kolkata,14971856
3390,4,5,Delhi,19907137
2997,1,2,Chennai,10697664
2761,1,2,Kolkata,9414173
2316,1,2,Mumbai,16979784
1025,2,2,Mumbai,8089375
722,1,1,Ahmedabad,2486520
4749,2,2,Kolkata,15946579
2032,1,2,Jaipur,6402911
1714,1,1,Kolkata,5779077
1098,4,4,Kolkata,5193758
4937,2,2,Pune,19182113
995,5,4,Pune,5463551
2911,5,5,Hyderabad,13577408
1392,5,4,Mumbai,11047741
3460,1,1,Pune,13678079
774,2,2,Pune,3472271
2862,1,1,Hyderabad,11711528
4091,5,4,Mumbai,30435827
639,5,5,Ahmedabad,3762067
3890,2,2,Mumbai,27806990
3012,4,4,Mumbai,22282110
4408,5,5,Kolkata,15618502
2791,4,3,Jaipur,8972355
2006,4,5,Kolkata,7978450
3575,4,4,Bangalore,19391570
4489,5,4,Ahmedabad,14942307
3616,1,1,Delhi,20198024
3507,4,5,Pune,14711350
3987,3,4,Kolkata,13742056
1406,5,5,Bangalore,8502222
4574,1,2,Delhi,25643473
1747,2,1,Kolkata,6027749
1316,4,4,Hyderabad,6734010
3835,1,1,Pune,14793718
1951,5,5,Bangalore,11534133
1812,3,4,Ahmedabad,6879461
4550,2,2,Bangalore,23160928
3793,3,3,Ahmedabad,12273540
835,1,1,Mumbai,6113231
622,5,5,Jaipur,3533333
2617,5,5,Mumbai,19933016
4462,3,2,Bangalore,23010945
1341,1,2,Mumbai,9975051
884,5,5,Jaipur,4452083
4105,5,4,Bangalore,22096881
3821,1,2,Bangalore,19421578
4195,1,1,Kolkata,14002420
1447,5,4,Kolkata,6157026
792,4,5,Kolkata,4102565
1525,2,1,Pune,6572245
2683,3,4,Chennai,10530769
1345,5,4,Bangalore,8566385
3709,4,5,Bangalore,19938467
4438,4,4,Pune,18357981
4237,1,1,Pune,16500684
3491,2,2,Kolkata,11633441
865,5,5,Bangalore,5950098
2704,3,4,Pune,11185836
3875,3,2,Jaipur,11950438
2726,4,4,Bangalore,14873291
1420,4,5,Hyderabad,7278090
2212,4,3,Ahmedabad,7602973
2311,5,4,Ahmedabad,8496430
3458,3,2,Ahmedabad,11036960
3241,4,5,Hyderabad,14458113
1918,3,2,Ahmedabad,6893664
992,3,4,Mumbai,8246376
4047,3,2,Mumbai,29356966
4438,2,2,Hyderabad,18158806
2227,5,4,Mumbai,17174236
623,5,5,Kolkata,3778680
2644,5,5,Bangalore,14804679
3227,5,5,Jaipur,10784976
4115,5,4,Kolkata,14991355
4339,1,1,Mumbai,30961739
2539,2,3,Chennai,9523386
1942,2,2,Mumbai,14537535
3512,4,4,Delhi,20805794
1900,1,1,Ahmedabad,6269444
1963,1,1,Jaipur,5797015
4472,2,2,Chennai,16460400
4727,5,4,Mumbai,34877785
1664,4,3,Chennai,7135541
3969,3,4,Hyderabad,16807584
2540,1,1,Bangalore,13226531
3606,1,2,Delhi,20590296
4125,5,5,Chennai,15995798
3557,1,1,Delhi,19738256
3245,2,2,Chennai,12001934
4337,1,2,Bangalore,22393200
1035,3,3,Pune,4855206
690,3,2,Pune,3686002
1588,2,1,Jaipur,5266712
2471,4,5,Chennai,10021282
4879,5,5,Mumbai,35657149
4703,4,4,Hyderabad,20332201
3930,2,3,Hyderabad,16457989
2457,4,3,Chennai,9874408
4056,1,1,Mumbai,28842281
2614,3,4,Hyderabad,11841120
1415,5,5,Hyderabad,7394252
2586,2,1,Chennai,9789188
4694,1,1,Ahmedabad,14170386
4990,4,4,Jaipur,15317083
3904,5,4,Chennai,15094157
2171,3,3,Hyderabad,9798708
3233,4,5,Hyderabad,14659500
1614,5,5,Kolkata,7176628
3134,1,2,Kolkata,10470518
4505,3,2,Hyderabad,18836089
2116,4,3,Pune,9216393
2726,4,5,Delhi,16610133
4054,2,3,Delhi,23081528
4889,2,3,Pune,19503941
2162,1,1,Ahmedabad,6827710
3849,2,3,Bangalore,20324388
1738,2,2,Hyderabad,7846150
4181,5,5,Hyderabad,18463366
1649,1,1,Delhi,9529510
852,1,1,Kolkata,3118655
2797,5,5,Hyderabad,12721439
3097,2,3,Bangalore,16240042
3952,4,4,Chennai,15041887
2535,3,2,Bangalore,13622254
2990,1,1,Bangalore,15517969
4219,3,4,Mumbai,30978561
4680,5,5,Bangalore,25117763
1893,2,2,Mumbai,13765407
1888,2,1,Chennai,6968006
4735,3,3,Delhi,27035802
4041,3,2,Delhi,22867775
3025,2,1,Mumbai,21727730
3204,2,1,Mumbai,23002609
3672,1,1,Pune,14498010
1012,5,5,Ahmedabad,5006678
4486,1,1,Hyderabad,18228325
2162,3,2,Jaipur,7172454
2606,2,3,Delhi,15112241
1829,3,3,Kolkata,6855952
2851,3,2,Kolkata,9833621
1037,3,3,Ahmedabad,4005723
4636,5,5,Jaipur,15020389
4281,1,1,Hyderabad,17543879
3854,1,2,Chennai,13817100
4126,1,1,Mumbai,29233660
1537,1,1,Kolkata,5142653
2749,5,5,Delhi,16664038
2531,2,2,Hyderabad,11002810
4473,1,1,Ahmedabad,13658674
3111,5,5,Bangalore,17161757
2861,3,3,Bangalore,15543651
4881,4,5,Bangalore,25703247
1888,4,3,Delhi,11450946
1951,5,5,Bangalore,11536375
648,5,4,Ahmedabad,3553313
3776,2,2,Chennai,13984381
1231,4,4,Bangalore,7756169
4724,2,3,Hyderabad,19577610
1928,3,4,Delhi,11669823
4362,3,2,Ahmedabad,13814864
4874,1,1,Jaipur,13794199
1439,1,2,Delhi,8142228
2616,5,5,Jaipur,9284613
2078,1,1,Hyderabad,8423672
3520,2,1,Pune,13631439
1840,2,2,Kolkata,6728977
4545,1,1,Pune,17327942
1154,4,5,Jaipur,4847176
4018,5,5,Pune,16773955
2179,4,3,Hyderabad,9953493
4364,2,2,Pune,17322660
1299,2,2,Chennai,5498006
839,4,3,Jaipur,3380753
3413,5,5,Hyderabad,15693322
3122,3,4,Pune,12882695
4495,1,1,Hyderabad,18092923
1709,5,5,Ahmedabad,6873496
783,2,1,Delhi,4892622
1352,3,3,Ahmedabad,5117547
4075,1,1,Mumbai,28807038
1916,1,2,Mumbai,13738660
1019,5,5,Chennai,5217774
975,1,2,Bangalore,5222386
1420,2,3,Pune,6404701
4890,5,5,Kolkata,17363851
3011,3,2,Delhi,17496354
1146,4,3,Ahmedabad,4527746
984,1,1,Mumbai,7036093
1560,1,1,Bangalore,8346957
2673,5,4,Ahmedabad,9622081
4546,5,4,Ahmedabad,15333272
4122,5,5,Hyderabad,18475801
2836,2,2,Mumbai,20448315
959,5,4,Mumbai,8568693
2002,1,2,Bangalore,10321227
4868,5,5,Hyderabad,21351369
3239,4,3,Mumbai,23938170
4040,3,3,Kolkata,14230870
698,4,3,Jaipur,3235435
1701,2,3,Jaipur,5880724
3576,5,5,Bangalore,19857963
3040,5,4,Chennai,12289442
4586,4,3,Delhi,26504574
2838,5,5,Pune,12467293
1036,4,5,Bangalore,6562534
2801,2,3,Ahmedabad,9467417
1521,1,1,Hyderabad,6559799
2533,3,2,Chennai,9752838
1511,5,5,Ahmedabad,6059679
2942,2,2,Jaipur,8946221
3701,4,4,Pune,15692272
2592,2,1,Delhi,14703506
3774,1,2,Bangalore,19443487
664,5,4,Delhi,5178464
830,4,3,Kolkata,3911878
1241,2,3,Ahmedabad,4577727
2670,4,4,Ahmedabad,9638656
1944,5,5,Hyderabad,9808897
2240,5,5,Mumbai,17729742
2689,4,3,Ahmedabad,9134559
3639,2,2,Mumbai,26013497
1334,3,4,Pune,6166336
3463,2,2,Delhi,20007215
2441,5,4,Ahmedabad,8838671
3628,5,5,Jaipur,11985551
3762,5,4,Mumbai,27668085
2424,2,1,Delhi,13901932
2151,4,3,Pune,9428684
2774,3,3,Chennai,10567827
3783,3,3,Mumbai,27231707
869,2,1,Hyderabad,4189765
1959,5,5,Delhi,12363614
1069,1,1,Pune,4433494
2498,4,3,Bangalore,13869034
669,1,1,Jaipur,2224424
2770,4,3,Bangalore,14959465
2250,3,2,Kolkata,8084449
2438,5,5,Chennai,10182788
4274,1,1,Delhi,24082731
4932,3,2,Delhi,28015137
3891,4,5,Mumbai,28716288
4536,1,1,Delhi,25441762
2273,5,5,Bangalore,13281087
4751,4,4,Jaipur,14553520
4450,1,1,Mumbai,31651842
1205,1,1,Ahmedabad,4145215
3365,2,1,Jaipur,9962915
2014,2,2,Delhi,11827144
3347,1,1,Mumbai,23672073
2698,1,2,Bangalore,13790978
1850,5,4,Delhi,11911230
1504,5,5,Bangalore,9566744
3963,5,5,Pune,17084530
1888,4,5,Bangalore,10768107
1911,4,3,Mumbai,14627537
1349,4,4,Ahmedabad,5663867
945,3,3,Chennai,4489200
1770,4,3,Pune,7761755
1484,5,5,Hyderabad,7658670
1666,4,5,Kolkata,6869848
1943,5,5,Chennai,8666685
3300,5,4,Pune,13844969
3909,2,2,Delhi,22085432
1761,5,4,Mumbai,13987164
2311,1,2,Jaipur,7159827
1227,1,2,Ahmedabad,4466806
2909,1,1,Hyderabad,12151349
2055,4,4,Kolkata,7974602
4383,5,5,Ahmedabad,15066947
663,3,4,Pune,3995098
3029,5,4,Kolkata,11371268
1062,3,2,Bangalore,6206052
3145,4,4,Ahmedabad,10820019
3999,2,1,Ahmedabad,12373196
2656,2,2,Bangalore,14069409
2868,5,5,Jaipur,10003736
2158,4,4,Ahmedabad,7902585
2958,5,4,Chennai,11768458
1523,3,2,Chennai,6023504
835,5,5,Delhi,6405484
2889,2,2,Bangalore,14902482
4329,1,1,Jaipur,12756873
4841,4,4,Delhi,27767752
4129,3,4,Bangalore,21758346
4702,1,1,Hyderabad,19285173
4313,2,3,Kolkata,14482005
2442,2,1,Hyderabad,10038876
2554,5,4,Mumbai,19653719
2493,4,5,Chennai,10279702
2276,5,4,Ahmedabad,8342435
1537,4,3,Delhi,9918201
2580,4,3,Jaipur,8521907
2978,2,1,Bangalore,15201282
1558,1,1,Bangalore,8213490
2512,5,4,Delhi,15493704
2027,4,5,Bangalore,11918737
2407,2,2,Kolkata,8520154
4421,3,2,Mumbai,31632657
4662,2,2,Bangalore,23769764
3067,5,5,Hyderabad,14265073
613,3,3,Bangalore,4068558
2562,1,1,Bangalore,13418008
2723,2,1,Jaipur,8234771
4872,5,5,Bangalore,26250845
3655,4,4,Hyderabad,16283219
1112,5,5,Mumbai,9821933
1161,2,2,Hyderabad,5101419
2850,5,4,Delhi,17276000
601,2,2,Kolkata,2828409
679,1,1,Jaipur,2012657
3826,1,1,Pune,15078926
1777,2,2,Hyderabad,7759019
1698,3,3,Mumbai,12903079
862,1,2,Hyderabad,3998777
2301,4,3,Mumbai,17434528
2429,5,5,Kolkata,9819568
2315,3,2,Kolkata,8015687
4111,5,5,Kolkata,15131120
2953,4,3,Ahmedabad,10071711
913,3,3,Chennai,4057358
4019,1,1,Bangalore,20159590
861,2,2,Pune,4211849
2804,3,2,Pune,11652677
2659,3,3,Hyderabad,11776308
1495,2,2,Chennai,6180791
3165,5,5,Pune,13482810
4242,3,2,Bangalore,22270576
1547,5,5,Bangalore,9753378
1660,4,5,Jaipur,6119885
4254,2,3,Chennai,15832933
1727,2,2,Pune,7079244
3333,3,3,Hyderabad,14450613
4123,4,5,Hyderabad,18028861
3212,3,2,Ahmedabad,10609600
1121,4,4,Pune,5388481
3748,4,4,Bangalore,20295199
606,5,5,Bangalore,4708958
1470,1,2,Kolkata,5364903
2379,5,5,Mumbai,18310965
1492,3,4,Jaipur,5461729
3788,1,2,Delhi,21329347
753,2,3,Hyderabad,3633781
4957,4,3,Hyderabad,20900082
4521,2,1,Chennai,16187781
609,4,3,Delhi,4441135
3939,2,1,Ahmedabad,12261256
3700,2,3,Ahmedabad,11673522
2482,2,2,Hyderabad,10808183
2467,1,1,Mumbai,17694115
2389,4,3,Pune,10317449
4937,4,4,Ahmedabad,16202225
2149,2,3,Pune,9303257
1278,4,4,Chennai,5721660
4895,5,5,Kolkata,17342950
2325,1,1,Kolkata,7930843
3110,1,1,Kolkata,10255513
1984,5,5,Kolkata,8367393
1594,1,1,Ahmedabad,4921035
939,5,5,Delhi,6955219
3933,5,5,Kolkata,14172857
3956,3,4,Mumbai,28883873
2318,5,5,Jaipur,7978419
3263,1,2,Jaipur,9733389
3226,1,2,Hyderabad,13698076
3195,2,2,Pune,13027407
1992,4,5,Kolkata,7922305
636,3,3,Ahmedabad,3183048
3665,5,4,Bangalore,19790456
4880,3,3,Chennai,18255991
2384,4,4,Hyderabad,10710983
2510,3,4,Mumbai,18727531
3816,3,3,Pune,15300488
3476,4,4,Hyderabad,15174321
1268,2,2,Delhi,7549333
1700,4,5,Bangalore,9858081
2796,4,4,Kolkata,10092318
1980,4,4,Hyderabad,9057011
4508,3,2,Hyderabad,18668373
4234,5,5,Bangalore,22883442
2419,1,2,Ahmedabad,7672497
1622,5,4,Pune,8049803
1277,5,5,Mumbai,10664834
3098,3,3,Jaipur,9433609
3151,3,3,Delhi,18161256
3789,4,4,Pune,15692572
1680,4,5,Bangalore,9818589
988,3,2,Chennai,4585887
3500,2,3,Ahmedabad,11185317
4469,3,2,Bangalore,23315623
2718,5,5,Chennai,11386420
1982,4,3,Bangalore,11448115
2650,3,2,Chennai,10433102
1728,5,4,Kolkata,6902198
3231,3,3,Chennai,12418587
2284,5,4,Ahmedabad,8550503
1513,4,4,Kolkata,6280827
3089,4,4,Jaipur,10051600
3681,3,3,Jaipur,11389086
2155,2,3,Ahmedabad,7131800
3135,5,4,Chennai,12747868
3784,2,1,Kolkata,12748112
3700,3,3,Mumbai,27055852
949,3,4,Delhi,6576288
2811,2,1,Jaipur,8554042
1655,3,4,Jaipur,6101489
1464,3,2,Delhi,9114974
1051,5,4,Bangalore,6753506
4637,2,1,Mumbai,32780510
2684,3,2,Bangalore,14326361
2678,4,4,Delhi,16255859
1243,2,2,Chennai,4905593
2278,5,5,Bangalore,13045152
4257,1,1,Chennai,15098585
1885,2,2,Kolkata,6629567
3821,5,5,Mumbai,28315263
2453,1,1,Ahmedabad,7520046
1590,2,3,Ahmedabad,5817005
1511,2,1,Delhi,8928133
773,1,1,Mumbai,5708078
3546,2,3,Hyderabad,15063230
1889,3,4,Kolkata,7400031
4229,2,1,Mumbai,30294717
4407,2,2,Delhi,25006806
2781,5,5,Delhi,17069870
4803,2,2,Ahmedabad,14892073
3319,5,5,Bangalore,18282629
3267,5,5,Bangalore,17863227
2355,4,4,Chennai,9762584
3893,4,3,Ahmedabad,13016646
3521,2,1,Ahmedabad,10840511
4182,4,5,Pune,17375740
2856,3,4,Chennai,10945298
3489,1,1,Hyderabad,14022921
1290,3,3,Hyderabad,6475127
4278,5,5,Hyderabad,18829988
2897,4,3,Bangalore,15665307
1421,1,1,Delhi,8408256
3051,1,2,Pune,12313937
4020,2,1,Kolkata,13681019
3964,4,3,Ahmedabad,13264516
2768,2,1,Kolkata,9135648
2621,3,3,Ahmedabad,9017761
1165,2,3,Jaipur,4186399
1574,1,1,Hyderabad,6756292
2734,5,5,Chennai,11157006
3124,4,4,Delhi,18483930
1225,4,4,Ahmedabad,5085165
4953,3,3,Mumbai,35826961
2130,3,3,Ahmedabad,7462302
